intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""7/2""","=""1s.2p.3d""","=""4D*""","=""7/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""7/2""","=""1s.2p.3d""","=""4D*""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""1/2""","=""1s.2p.3d""","=""4D*""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""1/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""320""","=""5.7138e+07""",AAA,"=""0.1358121""","=""0.2850724""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",,"=""T6505LS""","=""L7397""",
"=""""","=""6.8562e+07""",AAA,"=""0.1358152""","=""0.2850728""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",,"=""T6505LS""","=""""",
"=""320""","=""1.1427e+07""",AAA,"=""0.1358152""","=""0.2850724""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""3/2""",,"=""T6505LS""","=""L7397""",
"=""3600""","=""3.6891e+07""",AAA,"=""0.0000000""","=""0.1358152""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",,"=""T6505LS""","=""L7397""",
